id,date,start,duration,room,track,title,slug,url,abstract,slides
2370,2024-02-04,10:15,20,K.4.201,GCC devroom,Unicode Support for GCC Rust,fosdem-2024-2370-unicode-support-for-gcc-rust,https://fosdem.org/2024/schedule/event/fosdem-2024-2370-unicode-support-for-gcc-rust/,"<p>The Rust programming language supports Unicode similarly to other modern languages. To handle Unicode characters efficiently and in a user-friendly way, Rust uses various techniques in parser and mangler.</p>
<p>I worked on Unicode support for GCC Rust last summer during Google Summer of Code 2023. At present, GCC Rust adequately handles Unicode characters, although there are still a few tasks left to be completed.
In this talk, I will share my knowledge about Unicode and how modern compilers handle it.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2370-unicode-support-for-gcc-rust/slides/22585/gccrs-unicode_N2NT1bV.pdf
2759,2024-02-04,10:35,15,K.4.201,GCC devroom,What can Compiler-Explorer do for GCC,fosdem-2024-2759-what-can-compiler-explorer-do-for-gcc,https://fosdem.org/2024/schedule/event/fosdem-2024-2759-what-can-compiler-explorer-do-for-gcc/,"<p>Compiler-Explorer is a website which main usage consists in entering a program
in a text field and getting the corresponding assembly output, for a given set
of user selected compilers. Compiler-Explorer has more than 2000 compilers installed and executes 4M compilations/week. Yet Compiler-Explorer can do much more than simply displaying the assembly: sharing a compilation, using libraries, executing the program, using various tools (on source code or on resulting binaries), visualizing the CFG, accessing its services through an API, etc.</p>
<p>For a compiler user, the website is useful to test how a given language construct is compiled, to optimize for size and/or performance, etc. For a compiler developer, the website can be used to share bug reproducer, test if a bug applies to other versions of the compiler, inspect IR dumps, use scripts to automate some tasks, etc.</p>
<p>I'm proposing a short presentation focused on how Compiler-Explorer can be used around GCC: compare the results of different compilations, inspect the Tree/RTL dumps, check the result for other compiler versions/arguments, etc. I'm also interested in getting some feedback and/or ideas for new features.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2759-what-can-compiler-explorer-do-for-gcc/slides/22603/What_can_Compiler_Explorer_do_for_GCC_WyaJj0f.pdf
2635,2024-02-04,10:55,25,K.4.201,GCC devroom,Unlocking Secret Analysis in GCC Static Analyzer,fosdem-2024-2635-unlocking-secret-analysis-in-gcc-static-analyzer,https://fosdem.org/2024/schedule/event/fosdem-2024-2635-unlocking-secret-analysis-in-gcc-static-analyzer/,"<p>GCC Static Analyzer (SA) is a highly promising tool aiming to enhance the compiler with extensive analysis capabilities, such as through the use of a plugin API.
We used it to implement an analysis targeting <a href=""https://en.wikipedia.org/wiki/Timing_attack#Avoidance"">constant-time vulnerabilities</a>.
Most of the existing tools rely on formal methods and remain barely used (see <a href=""https://www.researchgate.net/profile/Marcel-Fourne/publication/361209537_They're_not_that_hard_to_mitigate_What_Cryptographic_Library_Developers_Think_About_Timing_Attacks/links/62a32677416ec50bdb1af307/Theyre-not-that-hard-to-mitigate-What-Cryptographic-Library-Developers-Think-About-Timing-Attacks.pdf"">Jancar et al.</a>).
This study conclude that compiler-based tools are well-received among cryptographic developers.</p>
<p>Our initial tests highlighted that the primary design of the analyzer's inner state machines heavily relies on pointer-related analysis, which leverages alias analysis.
However, it was triggering undesirable side effects in our case.
The needs for our analysis is to also be able to track state for lvalue, alongside rvalue, depending of the target's type.</p>
<p>The subject of this talk is to introduce a practical case where this behavior would allow such analysis to be done, especially since the SA codebase is already heavily prepared for it.
A proof-of-concept to give this ability to the SA has been implemented and aims to be merged after feedback from the community on the idea.
Problems caused by some aspects of C semantics arise and will be interesting to discuss (e.g., the thin frontier between arrays and pointers).</p>
<p>Source code of the project is publicly available here: <a href=""https://gitlab.inria.fr/pphilipp/gcc-plugin-ct"">https://gitlab.inria.fr/pphilipp/gcc-plugin-ct</a>.</p>
<p>Prior knowledge for attending: GCC internals and GCC SA basic knowledge, C semantics.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2635-unlocking-secret-analysis-in-gcc-static-analyzer/slides/22618/fosdem_24_slides_r0NIiVU.pdf
2350,2024-02-04,11:20,20,K.4.201,GCC devroom,Yacking about Bison,fosdem-2024-2350-yacking-about-bison,https://fosdem.org/2024/schedule/event/fosdem-2024-2350-yacking-about-bison/,"<p>Lessons and scars from slaying the COBOL dragon with Bison, or How I learned to live with Dangling Else.</p>
<p>COBOL grammar is a master class in parsing challenges.  This is a rubber-meets-the-road talk about real-world parsing problems solved with real-world tools.</p>",
2606,2024-02-04,11:40,30,K.4.201,GCC devroom,Can the mold linker be /usr/bin/ld?,fosdem-2024-2606-can-the-mold-linker-be-usr-bin-ld-,https://fosdem.org/2024/schedule/event/fosdem-2024-2606-can-the-mold-linker-be-usr-bin-ld-/,"<p><a href=""https://github.com/rui314/mold"">mold</a> is an open-source, fast, and portable linker for ELF. I'm the creator of the mold linker as well as the LLVM lld linker. It looks like mold is rapidly gaining importance among the GNU toolchain users because it's the only modern linker that supports all GCC features. In contrast, GNU ld is too slow for large projects, GNU gold lacks adequate maintenance, and LLVM lld does not support GCC LTO.</p>
<p>If mold is better than GNU ld, why can't we use it as /usr/bin/ld? In most instance, we actually can, except one major use case: kernel/embedded programming.</p>
<p>In this talk, I'll discuss the current status of the project, how we achieved the speed and while porting it to 15+ targets in just a few years, and our plans for supporting kernel/embedded programming.</p>",
2690,2024-02-04,12:10,15,K.4.201,GCC devroom,Build Distribution for Maintaining the Famous GCC 4.7,fosdem-2024-2690-build-distribution-for-maintaining-the-famous-gcc-4-7,https://fosdem.org/2024/schedule/event/fosdem-2024-2690-build-distribution-for-maintaining-the-famous-gcc-4-7/,"<p>Many GNU Linux distributions start their own bootstrap process with a set of binary seeds. Because, how do you build a modern C/C++ compiler without a C/C++ compiler? To solve this chicken-and-egg problem, an approach taken by some distributions is to rely on opaque, pre-build binaries. However, in order to increase trustworthiness in software, we should be able to produce every part of it from source, or at least reduce the size of the initial binary seed to the absolute minimum.</p>
<p>In the bootstrappable builds movement, the GCC version 4.7 plays an important role: it is the last GCC version that can be built with only a C compiler. Therefore, this compiler is a stepping stone for bootstrapping everything that relies on the C++ language and above. Another important metric for trustworthiness is the capability to build reproducibly, independently of the build directory, which we addressed with patches, as it is not a native feature of this compiler version. Furthermore, additional patches were required for bringing this compiler version up to date, i.e., adding support for more recent C libraries (e.g., the musl libc) and for obtaining a compiler installation that works independently of its install prefix.</p>
<p>We would like to present a build description (for the <em>JustBuild</em> build system), used to patch and bootstrap a GCC version 4.7 on a minimal x86_64 Linux system, which only needs a POSIX shell, coreutils, and a C library (GNU, musl) installed. To achieve this, the bootstrap process starts by building Busybox, GNU Make, and Binutils from scratch before those are used to bootstrap GCC 4.7. We can furthermore show how that compiler can then be used to bootstrap additional build tools (Make, CMake, Python) and even the most recent compilers (GCC 13.2, Clang 17), all from source on the exact same minimal system. In doing so, we basically bootstrap an extremely minimalistic Linux distribution for building compiler toolchains. All of that is strictly defined within a single <em>JustBuild</em> project, which is publicly available under an open-source license at: https://github.com/just-buildsystem/bootstrappable-toolchain.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2690-build-distribution-for-maintaining-the-famous-gcc-4-7/slides/22698/FOSDEM24_Maintaining_GCC_4_7_XS2rLLx.pdf
2634,2024-02-04,12:25,20,K.4.201,GCC devroom,Sega Dreamcast Homebrew with GCC,fosdem-2024-2634-sega-dreamcast-homebrew-with-gcc,https://fosdem.org/2024/schedule/event/fosdem-2024-2634-sega-dreamcast-homebrew-with-gcc/,"<p>One of the greatest strengths of GCC is the sheer volume of architectures which it can target, many of which are niche or legacy platforms. But how has this support translated into real-world utility? How well are some of these platforms still supported? Using the Sega Dreamcast and its SH4 CPU as a case-study, we take a look at just how far GCC is allowing its homebrew community to take the platform, providing modern C23, C++23, Objective-C, D, and even some Rust to the 1990s game console.</p>",
3582,2024-02-04,13:15,5,K.4.201,LLVM devroom,Welcome to the LLVM dev room,fosdem-2024-3582-welcome-to-the-llvm-dev-room,https://fosdem.org/2024/schedule/event/fosdem-2024-3582-welcome-to-the-llvm-dev-room/,<p>A word of welcome by the LLVM Dev room organizers.</p>,https://fosdem.org/2024/events/attachments/fosdem-2024-3582-welcome-to-the-llvm-dev-room/slides/22742/Welcome_to_FOSDEM_LLVM_dev_room_2024-2_ysgokzx.pdf
2340,2024-02-04,13:20,20,K.4.201,LLVM devroom,Linker Scripts in LLD and how they compare with GNU ld,fosdem-2024-2340-linker-scripts-in-lld-and-how-they-compare-with-gnu-ld,https://fosdem.org/2024/schedule/event/fosdem-2024-2340-linker-scripts-in-lld-and-how-they-compare-with-gnu-ld/,"<p>LLD supports linker scripts using the GNU ld manual as a de-facto specification. While the information in the manual is necessary, it isn't sufficient as parts are explicitly ""implementation defined"" and others are underspecified. While many linker scripts will be interpreted the same way in LLD and GNU ld the differences can catch people out. This can extend to the ""default"" linker script case, which is not handled in the same way by LLD.</p>
<p>The talk will cover:
* Basics of linker script notation and what they are used for.
* The LLD and GNU ld ""default"" linker script.
* How LLD and GNU ld handle parts of the specification that are ""implementation defined"".
* Other known differences between LLD and GNU ld.</p>
<p>The talk will be most useful to developers needing to write a linker script, or are interested in how they are implemented.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2340-linker-scripts-in-lld-and-how-they-compare-with-gnu-ld/slides/22752/Fosdem_linker_scripts_2024_uG7XLOI.pdf
2371,2024-02-04,13:45,10,K.4.201,LLVM devroom,Patch based test coverage for quick test feedback,fosdem-2024-2371-patch-based-test-coverage-for-quick-test-feedback,https://fosdem.org/2024/schedule/event/fosdem-2024-2371-patch-based-test-coverage-for-quick-test-feedback/,"<p>Most of the day to day tests in LLVM are regression tests executed by Lit, structured as source code or IR to be passed to some binary, rather than test code directly calling the code to be tested. This has many advantages but can make it difficult to predict which code path is executed when the compiler is invoked with a certain test input, especially for edge cases where error handling is involved. The goal of this work was to help developers create good test coverage for their patch and enable reviewers to verify that they have done so. To accomplish this we have introduced a tool that can be fed a patch as input, add coverage instrumentation for the affected source files, runs Lit tests, and records which test cases cause each counter to be executed. For each counter we then report the test cases executing the counter, but perhaps more importantly we also report the test cases executing the counter that are also changed in some way by the patch, since a modified line that results in zero counter isn’t properly tested, unless it’s intended to be a non-functional change.</p>
<p>In this presentation, we will understand what are the technologies involved, the shortcomings to implement the solution, the idea of implementation, and the final demo result by using a llvm-project patch.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2371-patch-based-test-coverage-for-quick-test-feedback/slides/22771/PatchBasedTestCoverageForLLVM_pdf_jjxswbJ.pdf
2609,2024-02-04,14:00,20,K.4.201,LLVM devroom,"The LLVM Security Group: History, progress, remaining challenges.",fosdem-2024-2609-the-llvm-security-group-history-progress-remaining-challenges-,https://fosdem.org/2024/schedule/event/fosdem-2024-2609-the-llvm-security-group-history-progress-remaining-challenges-/,"<p>The <a href=""https://llvm.org/docs/Security.html"">LLVM Security group</a> was established
in 2019. It's main goal is to enable users and contributors of LLVM to disclose
security-related issues responsibly. The group is relatively young and continues
to evolve and optimize its processes. In the first part of this presentation,
I'll describe how the group was established, and what it has achieved so far.
I'll briefly summarize the kinds of reports we've received.</p>
<p>The second part of the presentation will cover remaining challenges faced by the
group and the LLVM project related to the handling of security issues. These
include ""how to communicate security issues to everyone who should know"",
""defining a threat model/what is a security issue"", better making use of
github's security-supporting features, and improving implementation details on
how to report issues.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2609-the-llvm-security-group-history-progress-remaining-challenges-/slides/22787/LLVMSecurityGroup_FOSDEM2024_beyls_AvBUYwi.pdf
2555,2024-02-04,14:25,30,K.4.201,LLVM devroom,Building a Linux distro with LLVM,fosdem-2024-2555-building-a-linux-distro-with-llvm,https://fosdem.org/2024/schedule/event/fosdem-2024-2555-building-a-linux-distro-with-llvm/,"<p>For the last 3 years, I've been building a complete Linux distribution, Chimera Linux (https://chimera-linux.org) using solely LLVM as its system toolchain - that means Clang, compiler-rt, and libc++, alongside its other tooling. Right now, it is a complete desktop system that is already used by many, with a familiar GNOME interface and thousands of packages, targeting 5 CPU architectures. In this talk I would like to focus on my experiences using the toolchain, what obstacles got in the way, how I dealt with them, the issues that are still left and I would like to see addressed, the many benefits using LLVM gave the project, and overall give the audience an insight into practical deployment of LLVM in a project where it isn't simply a drop-in alternative to GCC.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2555-building-a-linux-distro-with-llvm/slides/22812/chimera_fosdem_2024_llvm_DIVbHby.pdf
2706,2024-02-04,15:00,20,K.4.201,LLVM devroom,Build your first Clang compilation database plugin,fosdem-2024-2706-build-your-first-clang-compilation-database-plugin,https://fosdem.org/2024/schedule/event/fosdem-2024-2706-build-your-first-clang-compilation-database-plugin/,"<p>The compilation database aids tools such as <code>clangd</code> in selecting the correct compiler flags for source files. It is commonly located found as <code>compilation_database.json</code> in the build directory. With tools like <a href=""https://github.com/Sarcasm/compdb"">compdb</a>, you can modify the file according to your needs. <code>clangd</code> itself provides a flexible configuration file. But what if you require more flexibility or have specific needs for your code base?</p>
<p>In this introductory presentation I give a brief overview of how Clang utilizes the compilation database and discuss the reasons and methods for extending it. Clang's <code>CompilationDatabasePlugin</code> allows extending and modifying compilation commands directly in your tooling at runtime. I show an example plugin that uses custom heuristics to find compiler flags for unknown files, e.g. for header files.</p>
<p>Plugins can interface with other Clang and LLVM components and writing one is a great way to get started writing Clang-based tooling.</p>",
2501,2024-02-04,15:25,30,K.4.201,LLVM devroom,Challenges of supporting multiple versions of LLVM in Intel Graphics Compiler,fosdem-2024-2501-challenges-of-supporting-multiple-versions-of-llvm-in-intel-graphics-compiler,https://fosdem.org/2024/schedule/event/fosdem-2024-2501-challenges-of-supporting-multiple-versions-of-llvm-in-intel-graphics-compiler/,"<p>Intel Graphics Compiler (IGC) is a LLVM-based open-source project, which supports multiple operating systems and configurations. Thus, the project must support multiple versions of LLVM spanning form LLVM 9 to LLVM 14 and soon more recent versions. This talk focuses on mechanisms and practices that we use to support changes and inconsistencies between various versions of LLVM's unstable C++ API.</p>
<p>The presentation will also cover our plans for supporting newer LLVM versions. The challenge of upgrading to most recent versions comes from major API changes originating from the shift to opaque pointers in LLVM-IR. Due to the nature of GPU workloads, IGC must support a number of domain-specific types (textures, samplers) which were modelled internally as typed pointers.</p>
<p>The aim of the presentation is to share our experience with other maintainers and developers of LLVM-based projects.</p>
<p>Intel Graphics Compiler is available here: https://github.com/intel/intel-graphics-compiler/</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2501-challenges-of-supporting-multiple-versions-of-llvm-in-intel-graphics-compiler/slides/22869/fosdem2024-llvm-in-igc_KVhVGa2.pdf
2254,2024-02-04,16:00,30,K.4.201,LLVM devroom,elfconv: AOT compiler that translates Linux/AArch64 ELF binary to LLVM bitcode targeting WebAssembly,fosdem-2024-2254-elfconv-aot-compiler-that-translates-linux-aarch64-elf-binary-to-llvm-bitcode-targeting-webassembly,https://fosdem.org/2024/schedule/event/fosdem-2024-2254-elfconv-aot-compiler-that-translates-linux-aarch64-elf-binary-to-llvm-bitcode-targeting-webassembly/,"<p>WebAssembly (WASM) enables us to use sandbox environments on edge devices and servers as well as browsers so that we can distribute platform-independent and secure applications. Previously, we could compile from several programming languages to WASM binary, but cannot generate them if we cannot use original source codes.
  In this talk, Masashi will introduce ""elfconv"",  an AOT compiler that translates Linux/AArch64 ELF binary into LLVM bitcode targeting WASM. This compiler generates an LLVM bitcode that translates every instruction of the original ELF binary based on remill (library for lifting machine code to LLVM IR) and uses emscripten to generate the WASM binary. we can execute the generated WASM binary using Wasm Runtime (e.g. Wasmedge, Wasmtime). This talk will describe the technical details (methods to translate to LLVM bitcode and emulate Linux syscall targeting WASM) of elfconv and the performance of translating and future perspectives.
Repository URL : https://github.com/yomaytk/elfconv</p>",
1682,2024-02-04,16:35,25,K.4.201,LLVM devroom,Map LLVM values to corresponding source-level expressions,fosdem-2024-1682-map-llvm-values-to-corresponding-source-level-expressions,https://fosdem.org/2024/schedule/event/fosdem-2024-1682-map-llvm-values-to-corresponding-source-level-expressions/,"<p>An interface which takes an LLVM value at any point in the LLVM transformations pipeline and returns a string corresponding to the equivalent source-level expression. We are especially interested in using this interface to map addresses used in load/store instructions to equivalent source-level memory references.
The primary objective of this project is to enhance the effectiveness of compiler-generated remarks and analysis reports for code optimization. These messages, while often comprehensive, lack direct connections to the corresponding source-level expressions. The goal is to bridge this gap by utilizing LLVM's intrinsic functions, which establish mappings between LLVM program entities and source-level expressions. The project specifically focuses on utilizing these intrinsic functions to generate or derive source expressions from LLVM values. This functionality is particularly important for enhancing memory access optimizations, including the reporting of memory access dependences that hinder vectorization.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-1682-map-llvm-values-to-corresponding-source-level-expressions/slides/22932/Mapping_LLVM_Values_to_corresponding_source_le_0lgVTVI.pptx
3568,2024-02-04,09:00,5,K.4.401,Software Bill of Materials devroom,Welcome to the SBOM devroom,fosdem-2024-3568-welcome-to-the-sbom-devroom,https://fosdem.org/2024/schedule/event/fosdem-2024-3568-welcome-to-the-sbom-devroom/,<p>Introduction to the topics and the structure of the devroom.</p>,
3172,2024-02-04,09:05,25,K.4.401,Software Bill of Materials devroom,SPDX 3.0 - a migration journey,fosdem-2024-3172-spdx-3-0-a-migration-journey,https://fosdem.org/2024/schedule/event/fosdem-2024-3172-spdx-3-0-a-migration-journey/,"<p>SPDX 3.0 supports several new use cases, such as security vulnerability analysis, AI and Data compliance as well as increased flexibility in how the SPDX data is shared.  Although many of the changes are compatible with previous versions of SPDX, there are also some ""breaking changes"" that require migration.  In this talk, we will be discussing our real-world experience migrating the SPDX Java tools to support the 3.0 specification.  Although the talk is centered on Java, the information will be useful for any software development project interested in supporting SPDX 3.0.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3172-spdx-3-0-a-migration-journey/slides/22530/SPDX_3_0_-_a_migration_journey_ez1JkmI.pdf
3096,2024-02-04,09:30,15,K.4.401,Software Bill of Materials devroom,Overview of SPDX tooling and how SPDX3 gets adopted,fosdem-2024-3096-overview-of-spdx-tooling-and-how-spdx3-gets-adopted,https://fosdem.org/2024/schedule/event/fosdem-2024-3096-overview-of-spdx-tooling-and-how-spdx3-gets-adopted/,"<p>This presentation will give an overview over recent developments in tooling. It will showcase especially Python and the new TypeScript library, but will also mention Java and other supported ecosystems. It will also show how the native support for SPDX generation and integration gets adopted.</p>
<p>This all plays towards support for SPDX3, where use of maintained libraries will ease the migration towards supporting it. The presentation will also cover the current state of support for SPDX3 via tooling.</p>",
3276,2024-02-04,09:45,15,K.4.401,Software Bill of Materials devroom,FOSS for FOSS: DejaCode is your new FOSS control center for SBOMs,fosdem-2024-3276-foss-for-foss-dejacode-is-your-new-foss-control-center-for-sboms,https://fosdem.org/2024/schedule/event/fosdem-2024-3276-foss-for-foss-dejacode-is-your-new-foss-control-center-for-sboms/,"<p>Open source code is the main concern for SBOMs. So, why are so many of the available solutions proprietary software or proprietary data? </p>
<p>Use DejaCode instead! DejaCode is a new open source tool to manage all your SBOMs in one place and ensure software supply chain integrity:
- Export, import, merge, and combine SBOMs, with detailed attribution documentation and custom reports in multiple file formats and standards, like SPDX.
- Apply usage policies and curated catalogs to enforce the consistent use of open source packages across teams and projects for licenses, provenance, and vulnerabilities.
- Run reports and analytics with a consistent view of packages, licenses, and security risks across products.</p>
<p>In this talk, Philippe will discuss how DejaCode enables low-effort, low-friction open source compliance automation across teams with different mandates - all while using open source software.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3276-foss-for-foss-dejacode-is-your-new-foss-control-center-for-sboms/slides/22558/FOSS-for-FOSS-dejacode-fosdem-2024_3km3VH4.pdf
3622,2024-02-04,10:00,30,K.4.401,Software Bill of Materials devroom,Panel discussion: Software Naming,fosdem-2024-3622-panel-discussion-software-naming,https://fosdem.org/2024/schedule/event/fosdem-2024-3622-panel-discussion-software-naming/,"<p>The naming of software packages is a difficult matter. In the world of SBOMs (and related tooling), package identifiers are an integral part. OmniBOR, Package-URL (PURL), SWHID, as well as CPE, SWID and others are all identifiers for packages.</p>
<p>The panelists will discuss the pros and cons of the different package identification schemes and how to decide when to use which one.</p>
<p>The discussion will be moderated by Kate Stewart.</p>",
2939,2024-02-04,10:30,15,K.4.401,Software Bill of Materials devroom,SBOM: What's next?,fosdem-2024-2939-sbom-what-s-next-,https://fosdem.org/2024/schedule/event/fosdem-2024-2939-sbom-what-s-next-/,"<p>The Software Bill of Materials (SBOM) has frequently been cited as a crucial component in securing the software supply chain. Its value proposition is the ability to answer critical questions such as, ""Am I vulnerable to CVE-XYZ?"". In theory, SBOM should simplify risk assessment by prioritizing the remediation of vulnerable applications. However, when considering the software supply chain as a whole and the myriad potential threat vectors (https://slsa.dev/spec/v1.0/threats), it's clear that SBOM provides limited utility when securing end-2-end software delivery from producer to consumer.</p>
<p>How is an SBOM produced? How is it delivered? Does it bundle the artifacts it describes? Can you verify the provenance of the SBOM? These questions lead us to ask whether the SBOM has any real utility as a standalone entity.</p>
<p>In this session, we shall introduce the Open Component Model (OCM, https://ocm.software), an open standard and tooling that supports establishing a secure software supply chain, from producer to consumer. OCM's dedicated tooling packages security and compliance-relevant metadata, such as SBOMs, alongside the software artifacts. It includes support for signing operations, as well as secure transport of artifacts ensuring their integrity and provenance. Our session is ideal for those who find these questions intriguing and are eager to explore possible answers!</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2939-sbom-what-s-next-/slides/22594/fosdem-2024_SBoM_Whats_next_6M0rQSu.pdf
3180,2024-02-04,10:45,15,K.4.401,Software Bill of Materials devroom,Protobom: The Universal I/O Layer of SBOM,fosdem-2024-3180-protobom-the-universal-i-o-layer-of-sbom,https://fosdem.org/2024/schedule/event/fosdem-2024-3180-protobom-the-universal-i-o-layer-of-sbom/,"<p>In 2022 the Department of Homeland Security, an agency of the US government, announced the formation of an SBOM task force, formed by seven startup companies with a mission to create basic building blocks for the software bill of materials ecosystem.</p>
<p>Out of this effort, the protobom project was born. </p>
<p>Protobom is a project that offers a universal, format-neutral SBOM I/O layer designed to work with SBOM data in a unified way. The project frees developers from caring about the nuisance of ingesting and writing SBOMs. Through a single interface, applications can handle any SBOM format when reading, writing and transforming the data. Protobom is defined in protocol buffers which makes it ideal for storing and transmitting SBOM data. It also means that the project is multilanguage.</p>
<p>On top of the I/O layer, protobom has a rich graph API helping developers query, remix, diff and filter information read from SBOMs. The project is young, but it is already at the core of various supply chain security projects under the OpenSSF umbrella, including SBOMit and OpenVEX.</p>
<p>Join us and explore how protobom abstracts and puts SBOMs at your fingertips!</p>",
2920,2024-02-04,11:00,30,K.4.401,Software Bill of Materials devroom,Know Your Ingredients: Security Starts With the SBOM,fosdem-2024-2920-know-your-ingredients-security-starts-with-the-sbom,https://fosdem.org/2024/schedule/event/fosdem-2024-2920-know-your-ingredients-security-starts-with-the-sbom/,"<p>One of the most neglected parts of application security is the ingredients that go into developing software. Over 80 percent of code used in enterprise applications comes from open-source dependencies, but how much attention goes towards the software bill of materials that tells you the provenance and security of those packages?</p>
<p>This is analogous to a restaurant where you invest in modern decor, professional chefs, and world-class service. But if you don’t get fresh, quality ingredients delivered daily, the taste and hygiene of the food will suffer and the restaurant won’t be successful. Securing the software supply chain is a huge undertaking for the entire tech industry, and we will talk about some of the ongoing efforts by open-source projects, foundations, and corporations to help us all know the SBOM of our ingredients.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-2920-know-your-ingredients-security-starts-with-the-sbom/slides/22620/Know_Your_Ingredients_-_Security_Starts_With_th_NQqDaIe.pdf
3073,2024-02-04,11:30,15,K.4.401,Software Bill of Materials devroom,Make your software products trustable,fosdem-2024-3073-make-your-software-products-trustable,https://fosdem.org/2024/schedule/event/fosdem-2024-3073-make-your-software-products-trustable/,"<p>As organizations start their software supply chain security (SSCS) journey, more and more documents (like SBOMs and VEXs) are being created. But having these documents produced will get us just a half-way through. We need ways to store, index, search and analyze potentially large numbers of SSCS documents to become aware of our vulnerabilities and be able to react to them quickly. 
Meet trustification (https://trustification.io), an open source project that allows us to store and analyze our security data at scale. Trustification allows users to manage their portfolio of applications, containers and products throughout their lifecycle. Providing transparency of their technical make up and dependencies as well as highlighting their vulnerabilities..
In this session, we will describe the Trustification project in detail. We'll start by covering basic requirements for this kind of system. Having a S3 compatible storage, flexible vulnerability collectors, support for powerful query language and ability to find the relationship between different components is the key. We'll go through the architecture and all the services needed to achieve these goals. We'll end up with a brief demo of the working system. After the session you should be able to start using Trustification to make your software products more trusted.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3073-make-your-software-products-trustable/slides/22657/Make_your_software_components_trustable_fvWr1ow.pdf
3358,2024-02-04,11:45,15,K.4.401,Software Bill of Materials devroom,Can SBOMs become first-class citizens in Open Source ecosystems?,fosdem-2024-3358-can-sboms-become-first-class-citizens-in-open-source-ecosystems-,https://fosdem.org/2024/schedule/event/fosdem-2024-3358-can-sboms-become-first-class-citizens-in-open-source-ecosystems-/,"<p>European laws have come a-knocking to Open Source ""supply chains"".</p>
<p>From now on, volunteers are expected to step up and make new metadata available across projects and communities, and open the doors for populating new SBOM objects so we can track all kinds of parameters along these ""chains,"" across ecosystem boundaries, and well into the back-rooms of businesses.</p>
<p>The goals are good. The problem space seems daunting. How does one even start to approach this mountain of madness?</p>
<p>In this talk, Salve J. Nilsen will summarize the <a href=""https://metacpan.org/"">CPAN</a> perspective – The Comprehensive Perl Archive Network has been around since 1995, and with much history embedded in its bones, has over the decades shown it is a dependable partner for developers. But with the establishing of the <a href=""https://security.metacpan.org/"">CPAN Security Working Group</a>, changes are looming. Let's share some thoughts and ideas, and explore the problem space together!</p>",
3318,2024-02-04,12:00,15,K.4.401,Software Bill of Materials devroom,SPDX in the Yocto Project,fosdem-2024-3318-spdx-in-the-yocto-project,https://fosdem.org/2024/schedule/event/fosdem-2024-3318-spdx-in-the-yocto-project/,"<p>SPDX 2.2 has been implemented in the Yocto Project (YP) as the standard of SBoM of choice. From 2023 the YP's reference distribution, Poky, is generating it by default in each distribution build. With numerous questions posted about the feature, it seems that many people are using it.</p>
<p>The story does not end here, however. Joshua and Marta will explain the experience of SPDX 2.2, elements that worked and those that did not. The year 2023 has brought also the proof-of-concept implementation of the upcoming SPDX 3.0 addressing pain points of 2.2 and adding new features. This will be the other part of this talk: the proposed architecture, expected new features and decisions to be made on the actual data to output to make the SBoM the most useful for users.</p>",https://fosdem.org/2024/events/attachments/fosdem-2024-3318-spdx-in-the-yocto-project/slides/22687/SPDX_3_in_the_Yocto_Project-1_UQckJA7.pdf
